file,caller,function,call_id,static,type,parameter,key,value
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.count,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.delta_msr_wait.task_list.next,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.delta_msr_wait.task_list.prev,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.drain_delay,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.flags,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.kref.refcount.counter,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.mutex.count.counter,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.mutex.wait_list.next,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.mutex.wait_list.prev,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.open_wait.task_list.next,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.open_wait.task_list.prev,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.ops,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.tty,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->port.xmit_buf,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_G0_charset,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_G1_charset,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_attr,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_bell_duration,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_bell_pitch,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_blink,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_bottom,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_can_do_color,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_charset,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_color,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_cols,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_complement_mask,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_cursor_type,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_decawm,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_deccm,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_deccolm,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_decim,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_decom,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_decscnm,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_def_color,7
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_disp_ctrl,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_font.charcount,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_font.data,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_font.height,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_font.width,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_halfcolor,8
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_hi_font_mask,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_intensity,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_italic,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_mode,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_need_wrap,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_npar,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_num,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_palette,4096-ptr_max
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_panic_force_write,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_ques,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_report_mouse,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_resize_user,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_reverse,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_rows,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_blink,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_charset,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_color,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_complement_mask,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_intensity,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_italic,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_reverse,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_s_underline,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_saved_G0,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_saved_G1,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_saved_x,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_saved_y,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_scan_lines,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_screenbuf,"0-4095,299121363418898432,(-4095)-(-1)"
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_screenbuf_size,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_size_row,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_state,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_sw,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_sw->con_set_origin,"0,4096-ptr_max"
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_toggle_meta,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_top,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_translate,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_underline,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_uni_pagedir,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_utf,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_utf_char,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_utf_count,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_video_erase_char,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_x,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vc_y,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_mode.acqsig,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_mode.frsig,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_mode.mode,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_mode.relsig,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_mode.waitv,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_newvt,(-1)
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,0,$->vt_pid,0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1001,1,$,0-1
0x479038987537b0fc,vc_init,reset_terminal,5042,1,2015,1,$,1
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1015,1,$,1
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1014,0,$,$0
0x479038987537b0fc,vc_init,reset_terminal,5042,1,1014,1,$,$3
0x479038987537b0fc,con_init,console_lock,5043,0,0,-1,,void(*)()
0x479038987537b0fc,con_init,(struct consw)->con_startup,5044,0,0,-1,,char*(*)()
0x479038987537b0fc,con_init,console_unlock,5045,0,0,-1,,void(*)()
0x479038987537b0fc,con_init,mod_timer,5046,0,0,-1,,"int(*)(struct timer_list*, ulong)"
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$,2727203929484693504
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$->base,8145744022463643648
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$->data,0
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$->expires,0
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$->function,7118787194315194368
0x479038987537b0fc,con_init,mod_timer,5046,0,1001,0,$->slack,(-1)
0x479038987537b0fc,con_init,mod_timer,5046,0,8040,1,$,unit_jiffy
0x479038987537b0fc,con_init,kzalloc,5047,1,0,-1,,"void*(*)(ulong, uint)"
0x479038987537b0fc,con_init,__init_work,5048,1,0,-1,,"void(*)(struct work_struct*, int)"
0x479038987537b0fc,con_init,__init_work,5048,1,1001,0,$,6179834953807560712
0x479038987537b0fc,con_init,__init_work,5048,1,1001,1,$,0
0x479038987537b0fc,con_init,INIT_LIST_HEAD,5049,1,0,-1,,void(*)(struct list_head*)
0x479038987537b0fc,con_init,tty_port_init,5050,0,0,-1,,void(*)(struct tty_port*)
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$,"0,3556216115749720064"
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->console,0
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->count,0
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->flags,0
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->ops,0
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->tty,0
0x479038987537b0fc,con_init,tty_port_init,5050,0,1001,0,$->xmit_buf,0
0x479038987537b0fc,con_init,visual_init,5051,1,0,-1,,"void(*)(struct vc_data*, int, int)"
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$,3556216115749720064
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->paste_wait.task_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->paste_wait.task_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.blocked_open,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.buf_mutex.count.counter,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.buf_mutex.wait_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.buf_mutex.wait_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.close_delay,125
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.close_wait.task_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.close_wait.task_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.closing_wait,7500
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.console,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.count,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.delta_msr_wait.task_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.delta_msr_wait.task_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.drain_delay,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.flags,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.kref.refcount.counter,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.mutex.count.counter,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.mutex.wait_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.mutex.wait_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.open_wait.task_list.next,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.open_wait.task_list.prev,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.ops,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.tty,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->port.xmit_buf,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_G0_charset,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_G1_charset,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_attr,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_bell_duration,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_bell_pitch,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_blink,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_bottom,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_can_do_color,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_charset,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_color,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_cols,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_complement_mask,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_cursor_type,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_decawm,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_deccm,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_deccolm,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_decim,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_decom,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_decscnm,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_def_color,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_disp_ctrl,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_display_fg,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_font.charcount,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_font.data,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_font.height,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_font.width,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_halfcolor,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_hi_font_mask,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_intensity,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_italic,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_itcolor,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_mode,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_need_wrap,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_npar,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_num,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_origin,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_panic_force_write,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_pos,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_ques,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_report_mouse,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_resize_user,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_reverse,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_rows,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_blink,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_charset,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_color,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_complement_mask,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_intensity,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_italic,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_reverse,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_s_underline,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_saved_G0,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_saved_G1,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_saved_x,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_saved_y,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_scan_lines,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_scr_end,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_screenbuf,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_screenbuf_size,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_size_row,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_state,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_sw,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_toggle_meta,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_top,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_translate,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_ulcolor,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_underline,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_uni_pagedir,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_uni_pagedir_loc,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_utf,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_utf_char,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_utf_count,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_video_erase_char,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_visible_origin,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_x,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vc_y,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_mode.acqsig,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_mode.frsig,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_mode.mode,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_mode.relsig,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_mode.waitv,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_newvt,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,0,$->vt_pid,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,1,$,0
0x479038987537b0fc,con_init,visual_init,5051,1,1001,2,$,1
0x479038987537b0fc,con_init,visual_init,5051,1,1014,0,$,r kzalloc
0x479038987537b0fc,con_init,kzalloc,5052,1,0,-1,,"void*(*)(ulong, uint)"
0x479038987537b0fc,con_init,vc_init,5053,1,0,-1,,"void(*)(struct vc_data*, uint, uint, int)"
0x479038987537b0fc,con_init,vc_init,5053,1,1029,0,$->vc_screenbuf,== $0->vc_screenbuf_size
0x479038987537b0fc,con_init,vc_init,5053,1,1034,0,$->vc_screenbuf,"0x0,0x7fffffffffffffff"
0x479038987537b0fc,con_init,vc_init,5053,1,1002,0,$->vc_screenbuf,0-u32max
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$,3556216115749720064
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->paste_wait.task_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->paste_wait.task_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.blocked_open,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.buf_mutex.count.counter,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.buf_mutex.wait_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.buf_mutex.wait_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.close_delay,125
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.close_wait.task_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.close_wait.task_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.closing_wait,7500
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.console,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.count,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.delta_msr_wait.task_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.delta_msr_wait.task_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.drain_delay,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.flags,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.kref.refcount.counter,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.mutex.count.counter,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.mutex.wait_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.mutex.wait_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.open_wait.task_list.next,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.open_wait.task_list.prev,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.ops,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.tty,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->port.xmit_buf,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_G0_charset,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_G1_charset,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_attr,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_bell_duration,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_bell_pitch,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_blink,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_bottom,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_can_do_color,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_charset,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_color,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_cols,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_complement_mask,2048
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_cursor_type,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_decawm,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_deccm,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_deccolm,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_decim,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_decom,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_decscnm,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_def_color,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_disp_ctrl,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_display_fg,3273774230749237248
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_font.charcount,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_font.data,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_font.height,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_font.width,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_halfcolor,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_hi_font_mask,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_intensity,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_italic,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_itcolor,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_mode,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_need_wrap,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_npar,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_num,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_origin,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_panic_force_write,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_pos,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_ques,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_report_mouse,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_resize_user,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_reverse,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_rows,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_blink,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_charset,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_color,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_complement_mask,2048
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_intensity,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_italic,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_reverse,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_s_underline,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_saved_G0,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_saved_G1,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_saved_x,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_saved_y,0
0x479038987537b0fc,con_init,vc_init,5053,1,1001,0,$->vc_scan_lines,0
